timestamp,ambient_temp,production_schedule,machine_1_power,machine_2_power,hvac_power,total_power
2024-04-06 09:00:00,27.87,0.0,0.0,0.0,8.99,10.99
2024-04-06 10:00:00,27.81,0.0,0.0,0.0,9.03,11.03
2024-04-06 11:00:00,27.21,0.0,0.0,0.0,9.23,11.23
2024-04-06 12:00:00,26.13,0.0,0.0,0.0,7.95,9.95
2024-04-06 13:00:00,27.11,0.0,0.0,0.0,8.77,10.77
2024-04-06 14:00:00,27.02,0.0,0.0,0.0,8.55,10.55
2024-04-06 15:00:00,27.04,0.0,0.0,0.0,8.68,10.68
2024-04-06 16:00:00,27.65,0.0,0.0,0.0,8.99,10.99
2024-04-06 17:00:00,27.3,0.0,0.0,0.0,8.61,10.61
2024-04-06 18:00:00,27.01,0.0,0.0,0.0,8.83,10.83
2024-04-06 19:00:00,26.41,0.0,0.0,0.0,8.11,10.11
2024-04-06 20:00:00,27.27,0.0,0.0,0.0,8.71,10.71
2024-04-06 21:00:00,26.19,0.0,0.0,0.0,7.92,9.92
2024-04-06 22:00:00,26.47,0.0,0.0,0.0,8.49,10.49
2024-04-06 23:00:00,26.38,0.0,0.0,0.0,8.13,10.13
2024-04-07 00:00:00,26.13,0.0,0.0,0.0,8.05,10.05
2024-04-07 01:00:00,26.91,0.0,0.0,0.0,8.08,10.08
2024-04-07 02:00:00,26.65,0.0,0.0,0.0,8.42,10.42
2024-04-07 03:00:00,25.77,0.0,0.0,0.0,7.98,9.98
2024-04-07 04:00:00,25.94,0.0,0.0,0.0,7.58,9.58
2024-04-07 05:00:00,26.04,0.0,0.0,0.0,7.99,9.99
2024-04-07 06:00:00,25.89,0.0,0.0,0.0,7.88,9.88
2024-04-07 07:00:00,26.13,0.0,0.0,0.0,8.18,10.18
2024-04-07 08:00:00,26.16,0.0,0.0,0.0,8.03,10.03
2024-04-07 09:00:00,25.59,0.0,0.0,0.0,7.45,9.45
2024-04-07 10:00:00,26.63,0.0,0.0,0.0,8.23,10.23
2024-04-07 11:00:00,25.73,0.0,0.0,0.0,7.68,9.68
2024-04-07 12:00:00,25.63,0.0,0.0,0.0,7.89,9.89
2024-04-07 13:00:00,26.44,0.0,0.0,0.0,8.3,10.3
2024-04-07 14:00:00,25.4,0.0,0.0,0.0,7.76,9.76
2024-04-07 15:00:00,25.57,0.0,0.0,0.0,7.7,9.7
2024-04-07 16:00:00,25.59,0.0,0.0,0.0,7.36,9.36
2024-04-07 17:00:00,25.54,0.0,0.0,0.0,8.22,10.22
2024-04-07 18:00:00,24.8,0.0,0.0,0.0,7.94,9.94
2024-04-07 19:00:00,25.07,0.0,0.0,0.0,7.61,9.61
2024-04-07 20:00:00,24.49,0.0,0.0,0.0,7.2,9.2
2024-04-07 21:00:00,25.3,0.0,0.0,0.0,7.41,9.41
2024-04-07 22:00:00,25.03,0.0,0.0,0.0,7.51,9.51
2024-04-07 23:00:00,24.86,0.0,0.0,0.0,7.56,9.56
2024-04-08 00:00:00,24.11,0.0,0.0,0.0,7.04,9.04
2024-04-08 01:00:00,24.44,0.0,0.0,0.0,7.11,9.11
2024-04-08 02:00:00,24.86,0.0,0.0,0.0,8.04,10.04
2024-04-08 03:00:00,23.89,0.0,0.0,0.0,6.7,8.7
2024-04-08 04:00:00,24.04,0.0,0.0,0.0,7.2,9.2
2024-04-08 05:00:00,23.9,0.0,0.0,0.0,6.93,8.93
2024-04-08 06:00:00,24.18,0.0,0.0,0.0,7.12,9.12
2024-04-08 07:00:00,24.41,0.0,0.0,0.0,7.48,9.48
2024-04-08 08:00:00,23.94,1.0,10.01,9.07,7.05,28.13
2024-04-08 09:00:00,24.76,1.0,10.34,7.96,7.09,27.4
2024-04-08 10:00:00,24.37,1.0,10.27,7.72,7.08,27.08
2024-04-08 11:00:00,23.55,1.0,9.97,7.63,7.07,26.68
2024-04-08 12:00:00,23.08,1.0,9.59,7.57,6.64,25.8
2024-04-08 13:00:00,23.77,1.0,10.45,7.8,7.43,27.68
2024-04-08 14:00:00,23.39,1.0,11.12,7.79,6.4,27.31
2024-04-08 15:00:00,23.73,1.0,9.97,8.65,6.94,27.57
2024-04-08 16:00:00,22.59,0.0,0.0,0.0,6.84,8.84
2024-04-08 17:00:00,23.82,0.0,0.0,0.0,6.96,8.96
2024-04-08 18:00:00,22.91,0.0,0.0,0.0,6.79,8.79
2024-04-08 19:00:00,23.79,0.0,0.0,0.0,7.17,9.17
2024-04-08 20:00:00,23.0,0.0,0.0,0.0,6.34,8.34
2024-04-08 21:00:00,22.31,0.0,0.0,0.0,5.97,7.97
2024-04-08 22:00:00,22.24,0.0,0.0,0.0,6.06,8.06
2024-04-08 23:00:00,22.32,0.0,0.0,0.0,6.13,8.13
2024-04-09 00:00:00,22.26,0.0,0.0,0.0,6.54,8.54
2024-04-09 01:00:00,23.1,0.0,0.0,0.0,6.69,8.69
2024-04-09 02:00:00,22.31,0.0,0.0,0.0,6.12,8.12
2024-04-09 03:00:00,22.5,0.0,0.0,0.0,6.33,8.33
2024-04-09 04:00:00,22.74,0.0,0.0,0.0,6.01,8.01
2024-04-09 05:00:00,22.18,0.0,0.0,0.0,5.5,7.5
2024-04-09 06:00:00,22.13,0.0,0.0,0.0,6.15,8.15
2024-04-09 07:00:00,22.15,0.0,0.0,0.0,6.13,8.13
2024-04-09 08:00:00,21.87,1.0,10.3,7.36,0.0,19.66
2024-04-09 09:00:00,21.35,1.0,10.53,8.13,0.0,20.66
2024-04-09 10:00:00,21.62,1.0,10.37,7.93,0.0,20.29
2024-04-09 11:00:00,21.46,1.0,9.97,7.88,0.0,19.86
2024-04-09 12:00:00,21.41,1.0,9.81,8.51,0.0,20.32
2024-04-09 13:00:00,21.5,1.0,10.15,8.22,0.0,20.37
2024-04-09 14:00:00,21.38,1.0,9.57,8.07,0.0,19.64
2024-04-09 15:00:00,21.2,1.0,9.92,7.8,0.0,19.72
2024-04-09 16:00:00,22.3,0.0,0.0,0.0,6.16,8.16
2024-04-09 17:00:00,20.9,0.0,0.0,0.0,0.0,2.0
2024-04-09 18:00:00,21.82,0.0,0.0,0.0,0.0,2.0
2024-04-09 19:00:00,20.9,0.0,0.0,0.0,0.0,2.0
2024-04-09 20:00:00,21.1,0.0,0.0,0.0,0.0,2.0
2024-04-09 21:00:00,20.59,0.0,0.0,0.0,0.0,2.0
2024-04-09 22:00:00,20.25,0.0,0.0,0.0,0.0,2.0
2024-04-09 23:00:00,21.14,0.0,0.0,0.0,0.0,2.0
2024-04-10 00:00:00,20.15,0.0,0.0,0.0,0.0,2.0
2024-04-10 01:00:00,20.92,0.0,0.0,0.0,0.0,2.0
2024-04-10 02:00:00,21.0,0.0,0.0,0.0,0.0,2.0
2024-04-10 03:00:00,19.98,0.0,0.0,0.0,0.0,2.0
2024-04-10 04:00:00,20.1,0.0,0.0,0.0,0.0,2.0
2024-04-10 05:00:00,20.13,0.0,0.0,0.0,0.0,2.0
2024-04-10 06:00:00,19.83,0.0,0.0,0.0,0.0,2.0
2024-04-10 07:00:00,20.48,0.0,0.0,0.0,0.0,2.0
2024-04-10 08:00:00,20.24,1.0,10.82,8.41,0.0,21.23
2024-04-10 09:00:00,20.69,1.0,9.33,7.24,0.0,18.57
2024-04-10 10:00:00,20.51,1.0,9.78,8.39,0.0,20.17
2024-04-10 11:00:00,20.12,1.0,10.05,7.45,0.0,19.49
2024-04-10 12:00:00,19.33,1.0,9.67,7.64,0.0,19.31
2024-04-10 13:00:00,19.47,1.0,10.19,8.3,0.0,20.5
2024-04-10 14:00:00,19.95,1.0,9.85,7.55,0.0,19.4
2024-04-10 15:00:00,19.86,1.0,9.56,8.25,0.0,19.81
2024-04-10 16:00:00,19.41,0.0,0.0,0.0,0.0,2.0
2024-04-10 17:00:00,18.62,0.0,0.0,0.0,0.0,2.0
2024-04-10 18:00:00,20.02,0.0,0.0,0.0,0.0,2.0
2024-04-10 19:00:00,19.51,0.0,0.0,0.0,0.0,2.0
2024-04-10 20:00:00,19.79,0.0,0.0,0.0,0.0,2.0
2024-04-10 21:00:00,18.85,0.0,0.0,0.0,0.0,2.0
2024-04-10 22:00:00,19.29,0.0,0.0,0.0,0.0,2.0
2024-04-10 23:00:00,19.3,0.0,0.0,0.0,0.0,2.0
2024-04-11 00:00:00,17.82,0.0,0.0,0.0,6.31,8.31
2024-04-11 01:00:00,18.02,0.0,0.0,0.0,0.0,2.0
2024-04-11 02:00:00,18.91,0.0,0.0,0.0,0.0,2.0
2024-04-11 03:00:00,18.83,0.0,0.0,0.0,0.0,2.0
2024-04-11 04:00:00,20.13,0.0,0.0,0.0,0.0,2.0
2024-04-11 05:00:00,18.99,0.0,0.0,0.0,0.0,2.0
2024-04-11 06:00:00,18.65,0.0,0.0,0.0,0.0,2.0
2024-04-11 07:00:00,18.41,0.0,0.0,0.0,0.0,2.0
2024-04-11 08:00:00,18.6,1.0,10.35,7.94,0.0,20.29
2024-04-11 09:00:00,18.02,1.0,9.59,8.07,0.0,19.66
2024-04-11 10:00:00,18.09,1.0,10.26,7.79,0.0,20.06
2024-04-11 11:00:00,17.3,1.0,10.14,7.56,5.83,25.53
2024-04-11 12:00:00,18.39,1.0,9.77,8.03,0.0,19.8
2024-04-11 13:00:00,18.45,1.0,10.38,7.89,0.0,20.27
2024-04-11 14:00:00,18.28,1.0,10.39,7.58,0.0,19.96
2024-04-11 15:00:00,18.3,1.0,10.18,8.22,0.0,20.4
2024-04-11 16:00:00,18.3,0.0,0.0,0.0,0.0,2.0
2024-04-11 17:00:00,17.57,0.0,0.0,0.0,6.14,8.14
2024-04-11 18:00:00,18.28,0.0,0.0,0.0,0.0,2.0
2024-04-11 19:00:00,17.94,0.0,0.0,0.0,5.71,7.71
2024-04-11 20:00:00,18.42,0.0,0.0,0.0,0.0,2.0
2024-04-11 21:00:00,18.3,0.0,0.0,0.0,0.0,2.0
2024-04-11 22:00:00,18.34,0.0,0.0,0.0,0.0,2.0
2024-04-11 23:00:00,17.78,0.0,0.0,0.0,6.45,8.45
2024-04-12 00:00:00,17.43,0.0,0.0,0.0,6.01,8.01
2024-04-12 01:00:00,18.04,0.0,0.0,0.0,0.0,2.0
2024-04-12 02:00:00,17.6,0.0,0.0,0.0,5.86,7.86
2024-04-12 03:00:00,19.29,0.0,0.0,0.0,0.0,2.0
2024-04-12 04:00:00,18.29,0.0,0.0,0.0,0.0,2.0
2024-04-12 05:00:00,17.48,0.0,0.0,0.0,6.34,8.34
2024-04-12 06:00:00,17.92,0.0,0.0,0.0,6.83,8.83
2024-04-12 07:00:00,18.49,0.0,0.0,0.0,0.0,2.0
2024-04-12 08:00:00,17.74,1.0,9.83,7.95,5.96,25.73
2024-04-12 09:00:00,18.51,1.0,10.16,7.65,0.0,19.81
2024-04-12 10:00:00,17.64,1.0,10.77,8.04,6.45,27.26
2024-04-12 11:00:00,18.1,1.0,9.97,7.42,0.0,19.38
2024-04-12 12:00:00,18.34,1.0,10.02,8.08,0.0,20.1
2024-04-12 13:00:00,18.45,1.0,10.4,8.0,0.0,20.39
2024-04-12 14:00:00,17.97,1.0,9.71,8.3,6.3,26.31
2024-04-12 15:00:00,18.14,1.0,10.6,8.19,0.0,20.79
2024-04-12 16:00:00,18.45,0.0,0.0,0.0,0.0,2.0
2024-04-12 17:00:00,17.92,0.0,0.0,0.0,6.33,8.33
2024-04-12 18:00:00,18.54,0.0,0.0,0.0,0.0,2.0
2024-04-12 19:00:00,17.48,0.0,0.0,0.0,6.29,8.29
2024-04-12 20:00:00,17.08,0.0,0.0,0.0,6.47,8.47
2024-04-12 21:00:00,19.11,0.0,0.0,0.0,0.0,2.0
2024-04-12 22:00:00,17.24,0.0,0.0,0.0,6.47,8.47
2024-04-12 23:00:00,18.5,0.0,0.0,0.0,0.0,2.0
2024-04-13 00:00:00,18.27,0.0,0.0,0.0,0.0,2.0
2024-04-13 01:00:00,18.49,0.0,0.0,0.0,0.0,2.0
2024-04-13 02:00:00,18.24,0.0,0.0,0.0,0.0,2.0
2024-04-13 03:00:00,17.99,0.0,0.0,0.0,6.06,8.06
2024-04-13 04:00:00,17.33,0.0,0.0,0.0,6.29,8.29
2024-04-13 05:00:00,18.51,0.0,0.0,0.0,0.0,2.0
2024-04-13 06:00:00,17.93,0.0,0.0,0.0,6.44,8.44
2024-04-13 07:00:00,16.54,0.0,0.0,0.0,7.09,9.09
2024-04-13 08:00:00,18.21,0.0,0.0,0.0,0.0,2.0
2024-04-13 09:00:00,18.16,0.0,0.0,0.0,0.0,2.0
2024-04-13 10:00:00,19.56,0.0,0.0,0.0,0.0,2.0
2024-04-13 11:00:00,19.14,0.0,0.0,0.0,0.0,2.0
2024-04-13 12:00:00,19.21,0.0,0.0,0.0,0.0,2.0
2024-04-13 13:00:00,17.41,0.0,0.0,0.0,6.29,8.29
2024-04-13 14:00:00,18.19,0.0,0.0,0.0,0.0,2.0
2024-04-13 15:00:00,18.3,0.0,0.0,0.0,0.0,2.0
2024-04-13 16:00:00,18.86,0.0,0.0,0.0,0.0,2.0
2024-04-13 17:00:00,18.06,0.0,0.0,0.0,0.0,2.0
2024-04-13 18:00:00,19.02,0.0,0.0,0.0,0.0,2.0
2024-04-13 19:00:00,18.95,0.0,0.0,0.0,0.0,2.0
2024-04-13 20:00:00,18.14,0.0,0.0,0.0,0.0,2.0
2024-04-13 21:00:00,18.17,0.0,0.0,0.0,0.0,2.0
2024-04-13 22:00:00,18.36,0.0,0.0,0.0,0.0,2.0
2024-04-13 23:00:00,18.55,0.0,0.0,0.0,0.0,2.0
2024-04-14 00:00:00,18.75,0.0,0.0,0.0,0.0,2.0
2024-04-14 01:00:00,17.36,0.0,0.0,0.0,6.67,8.67
2024-04-14 02:00:00,17.6,0.0,0.0,0.0,5.79,7.79
2024-04-14 03:00:00,18.58,0.0,0.0,0.0,0.0,2.0
2024-04-14 04:00:00,18.21,0.0,0.0,0.0,0.0,2.0
2024-04-14 05:00:00,18.98,0.0,0.0,0.0,0.0,2.0
2024-04-14 06:00:00,18.93,0.0,0.0,0.0,0.0,2.0
2024-04-14 07:00:00,18.78,0.0,0.0,0.0,0.0,2.0
2024-04-14 08:00:00,19.68,0.0,0.0,0.0,0.0,2.0
2024-04-14 09:00:00,19.5,0.0,0.0,0.0,0.0,2.0
2024-04-14 10:00:00,19.41,0.0,0.0,0.0,0.0,2.0
2024-04-14 11:00:00,19.16,0.0,0.0,0.0,0.0,2.0
2024-04-14 12:00:00,19.69,0.0,0.0,0.0,0.0,2.0
2024-04-14 13:00:00,19.64,0.0,0.0,0.0,0.0,2.0
2024-04-14 14:00:00,18.78,0.0,0.0,0.0,0.0,2.0
2024-04-14 15:00:00,19.62,0.0,0.0,0.0,0.0,2.0
2024-04-14 16:00:00,20.26,0.0,0.0,0.0,0.0,2.0
2024-04-14 17:00:00,18.49,0.0,0.0,0.0,0.0,2.0
2024-04-14 18:00:00,19.35,0.0,0.0,0.0,0.0,2.0
2024-04-14 19:00:00,19.07,0.0,0.0,0.0,0.0,2.0
2024-04-14 20:00:00,20.76,0.0,0.0,0.0,0.0,2.0
2024-04-14 21:00:00,19.25,0.0,0.0,0.0,0.0,2.0
2024-04-14 22:00:00,19.07,0.0,0.0,0.0,0.0,2.0
2024-04-14 23:00:00,20.6,0.0,0.0,0.0,0.0,2.0
2024-04-15 00:00:00,19.14,0.0,0.0,0.0,0.0,2.0
2024-04-15 01:00:00,20.08,0.0,0.0,0.0,0.0,2.0
2024-04-15 02:00:00,20.32,0.0,0.0,0.0,0.0,2.0
2024-04-15 03:00:00,19.89,0.0,0.0,0.0,0.0,2.0
2024-04-15 04:00:00,19.51,0.0,0.0,0.0,0.0,2.0
2024-04-15 05:00:00,20.1,0.0,0.0,0.0,0.0,2.0
2024-04-15 06:00:00,20.85,0.0,0.0,0.0,0.0,2.0
2024-04-15 07:00:00,20.53,0.0,0.0,0.0,0.0,2.0
2024-04-15 08:00:00,20.12,1.0,10.23,8.33,0.0,20.57
2024-04-15 09:00:00,21.24,1.0,9.67,8.16,0.0,19.83
2024-04-15 10:00:00,20.82,1.0,10.2,7.98,0.0,20.18
2024-04-15 11:00:00,20.12,1.0,9.6,7.95,0.0,19.55
2024-04-15 12:00:00,21.8,1.0,10.38,8.98,0.0,21.37
2024-04-15 13:00:00,21.0,1.0,10.26,7.69,0.0,19.95
2024-04-15 14:00:00,21.23,1.0,10.64,8.01,0.0,20.65
2024-04-15 15:00:00,21.33,1.0,10.05,8.21,0.0,20.26
2024-04-15 16:00:00,21.82,0.0,0.0,0.0,0.0,2.0
2024-04-15 17:00:00,21.49,0.0,0.0,0.0,0.0,2.0
2024-04-15 18:00:00,21.35,0.0,0.0,0.0,0.0,2.0
2024-04-15 19:00:00,21.62,0.0,0.0,0.0,0.0,2.0
2024-04-15 20:00:00,21.49,0.0,0.0,0.0,0.0,2.0
2024-04-15 21:00:00,21.66,0.0,0.0,0.0,0.0,2.0
2024-04-15 22:00:00,21.82,0.0,0.0,0.0,0.0,2.0
2024-04-15 23:00:00,22.45,0.0,0.0,0.0,6.53,8.53
2024-04-16 00:00:00,22.5,0.0,0.0,0.0,5.87,7.87
2024-04-16 01:00:00,22.0,0.0,0.0,0.0,0.0,2.0
2024-04-16 02:00:00,22.36,0.0,0.0,0.0,6.2,8.2
2024-04-16 03:00:00,22.38,0.0,0.0,0.0,6.07,8.07
2024-04-16 04:00:00,22.17,0.0,0.0,0.0,5.83,7.83
2024-04-16 05:00:00,22.21,0.0,0.0,0.0,6.24,8.24
2024-04-16 06:00:00,22.51,0.0,0.0,0.0,6.14,8.14
2024-04-16 07:00:00,23.2,0.0,0.0,0.0,6.62,8.62
2024-04-16 08:00:00,23.08,1.0,10.62,7.81,6.84,27.27
2024-04-16 09:00:00,22.61,1.0,9.26,7.79,6.16,25.21
2024-04-16 10:00:00,23.43,1.0,9.97,8.28,6.47,26.72
2024-04-16 11:00:00,23.85,1.0,9.63,8.25,7.32,27.19
2024-04-16 12:00:00,23.02,1.0,9.9,8.69,6.95,27.54
2024-04-16 13:00:00,22.47,1.0,9.23,8.07,6.24,25.53
2024-04-16 14:00:00,23.83,1.0,10.3,8.1,6.37,26.77
2024-04-16 15:00:00,23.33,1.0,9.66,8.18,6.59,26.43
2024-04-16 16:00:00,23.57,0.0,0.0,0.0,6.73,8.73
2024-04-16 17:00:00,23.21,0.0,0.0,0.0,6.75,8.75
2024-04-16 18:00:00,23.12,0.0,0.0,0.0,6.48,8.48
2024-04-16 19:00:00,24.02,0.0,0.0,0.0,7.53,9.53
2024-04-16 20:00:00,23.51,0.0,0.0,0.0,7.07,9.07
2024-04-16 21:00:00,24.15,0.0,0.0,0.0,6.65,8.65
2024-04-16 22:00:00,24.37,0.0,0.0,0.0,7.37,9.37
2024-04-16 23:00:00,24.47,0.0,0.0,0.0,7.7,9.7
2024-04-17 00:00:00,24.1,0.0,0.0,0.0,6.92,8.92
2024-04-17 01:00:00,23.66,0.0,0.0,0.0,6.51,8.51
2024-04-17 02:00:00,23.97,0.0,0.0,0.0,7.54,9.54
2024-04-17 03:00:00,24.53,0.0,0.0,0.0,6.72,8.72
2024-04-17 04:00:00,25.39,0.0,0.0,0.0,7.56,9.56
2024-04-17 05:00:00,23.92,0.0,0.0,0.0,7.18,9.18
2024-04-17 06:00:00,24.31,0.0,0.0,0.0,6.97,8.97
2024-04-17 07:00:00,25.1,0.0,0.0,0.0,7.46,9.46
2024-04-17 08:00:00,24.18,1.0,9.56,7.81,7.17,26.54
2024-04-17 09:00:00,25.36,1.0,10.13,8.57,7.71,28.42
2024-04-17 10:00:00,24.38,1.0,10.13,7.65,6.91,26.7
2024-04-17 11:00:00,25.04,1.0,10.14,8.78,7.26,28.17
2024-04-17 12:00:00,25.45,1.0,10.12,8.2,8.06,28.38
2024-04-17 13:00:00,25.19,1.0,10.38,7.86,7.51,27.75
2024-04-17 14:00:00,24.9,1.0,10.18,7.74,7.14,27.06
2024-04-17 15:00:00,24.94,1.0,9.58,7.83,6.53,25.94
2024-04-17 16:00:00,25.14,0.0,0.0,0.0,7.62,9.62
2024-04-17 17:00:00,24.45,0.0,0.0,0.0,7.06,9.06
2024-04-17 18:00:00,25.4,0.0,0.0,0.0,8.03,10.03
2024-04-17 19:00:00,25.17,0.0,0.0,0.0,7.27,9.27
2024-04-17 20:00:00,25.29,0.0,0.0,0.0,7.77,9.77
2024-04-17 21:00:00,25.44,0.0,0.0,0.0,8.01,10.01
2024-04-17 22:00:00,26.31,0.0,0.0,0.0,8.14,10.14
2024-04-17 23:00:00,25.42,0.0,0.0,0.0,7.94,9.94
2024-04-18 00:00:00,26.17,0.0,0.0,0.0,8.65,10.65
2024-04-18 01:00:00,26.79,0.0,0.0,0.0,8.58,10.58
2024-04-18 02:00:00,25.5,0.0,0.0,0.0,7.86,9.86
2024-04-18 03:00:00,26.22,0.0,0.0,0.0,8.06,10.06
2024-04-18 04:00:00,25.89,0.0,0.0,0.0,8.14,10.14
2024-04-18 05:00:00,26.72,0.0,0.0,0.0,8.68,10.68
2024-04-18 06:00:00,26.13,0.0,0.0,0.0,8.73,10.73
2024-04-18 07:00:00,26.54,0.0,0.0,0.0,8.47,10.47
2024-04-18 08:00:00,26.78,1.0,10.91,8.48,8.54,29.94
2024-04-18 09:00:00,26.33,1.0,9.84,8.03,8.18,28.04
2024-04-18 10:00:00,26.79,1.0,10.27,7.21,8.7,28.18
2024-04-18 11:00:00,26.4,1.0,9.92,7.8,8.63,28.35
2024-04-18 12:00:00,26.39,1.0,10.69,8.25,8.6,29.54
2024-04-18 13:00:00,27.26,1.0,8.99,7.47,8.46,26.93
2024-04-18 14:00:00,26.47,1.0,8.95,8.21,8.56,27.73
2024-04-18 15:00:00,27.88,1.0,9.63,8.32,9.17,29.12
2024-04-18 16:00:00,27.18,0.0,0.0,0.0,8.85,10.85
2024-04-18 17:00:00,26.15,0.0,0.0,0.0,8.19,10.19
2024-04-18 18:00:00,25.93,0.0,0.0,0.0,8.49,10.49
2024-04-18 19:00:00,27.33,0.0,0.0,0.0,8.99,10.99
2024-04-18 20:00:00,27.02,0.0,0.0,0.0,8.45,10.45
2024-04-18 21:00:00,26.48,0.0,0.0,0.0,8.44,10.44
2024-04-18 22:00:00,27.42,0.0,0.0,0.0,9.02,11.02
2024-04-18 23:00:00,26.7,0.0,0.0,0.0,9.08,11.08
2024-04-19 00:00:00,27.92,0.0,0.0,0.0,9.15,11.15
2024-04-19 01:00:00,28.11,0.0,0.0,0.0,8.97,10.97
2024-04-19 02:00:00,27.54,0.0,0.0,0.0,8.57,10.57
2024-04-19 03:00:00,28.27,0.0,0.0,0.0,9.01,11.01
2024-04-19 04:00:00,27.59,0.0,0.0,0.0,8.15,10.15
2024-04-19 05:00:00,27.56,0.0,0.0,0.0,9.27,11.27
2024-04-19 06:00:00,26.55,0.0,0.0,0.0,8.21,10.21
2024-04-19 07:00:00,26.32,0.0,0.0,0.0,8.65,10.65
2024-04-19 08:00:00,27.6,1.0,9.72,8.14,9.01,28.88
2024-04-19 09:00:00,27.72,1.0,9.83,7.87,9.27,28.97
2024-04-19 10:00:00,27.31,1.0,10.76,8.37,8.84,29.97
2024-04-19 11:00:00,28.16,1.0,9.59,8.24,9.19,29.02
2024-04-19 12:00:00,27.06,1.0,9.81,7.74,8.61,28.16
2024-04-19 13:00:00,28.19,1.0,9.5,7.9,8.9,28.3
2024-04-19 14:00:00,28.38,1.0,9.43,7.95,9.32,28.7
2024-04-19 15:00:00,27.74,1.0,10.03,7.67,9.15,28.85
2024-04-19 16:00:00,27.9,0.0,0.0,0.0,9.43,11.43
2024-04-19 17:00:00,28.3,0.0,0.0,0.0,9.58,11.58
2024-04-19 18:00:00,28.17,0.0,0.0,0.0,8.99,10.99
2024-04-19 19:00:00,27.53,0.0,0.0,0.0,8.42,10.42
2024-04-19 20:00:00,27.61,0.0,0.0,0.0,8.93,10.93
2024-04-19 21:00:00,27.68,0.0,0.0,0.0,8.07,10.07
2024-04-19 22:00:00,26.82,0.0,0.0,0.0,8.62,10.62
2024-04-19 23:00:00,28.29,0.0,0.0,0.0,8.45,10.45
2024-04-20 00:00:00,28.02,0.0,0.0,0.0,9.43,11.43
2024-04-20 01:00:00,26.98,0.0,0.0,0.0,8.07,10.07
2024-04-20 02:00:00,28.79,0.0,0.0,0.0,9.79,11.79
2024-04-20 03:00:00,28.27,0.0,0.0,0.0,9.51,11.51
2024-04-20 04:00:00,28.32,0.0,0.0,0.0,9.6,11.6
2024-04-20 05:00:00,26.82,0.0,0.0,0.0,8.21,10.21
2024-04-20 06:00:00,27.75,0.0,0.0,0.0,9.26,11.26
2024-04-20 07:00:00,27.7,0.0,0.0,0.0,8.89,10.89
2024-04-20 08:00:00,27.57,0.0,0.0,0.0,8.64,10.64
2024-04-20 09:00:00,27.47,0.0,0.0,0.0,8.87,10.87
2024-04-20 10:00:00,27.75,0.0,0.0,0.0,9.03,11.03
2024-04-20 11:00:00,27.42,0.0,0.0,0.0,8.53,10.53
2024-04-20 12:00:00,27.51,0.0,0.0,0.0,9.51,11.51
2024-04-20 13:00:00,27.71,0.0,0.0,0.0,8.72,10.72
2024-04-20 14:00:00,27.9,0.0,0.0,0.0,9.3,11.3
2024-04-20 15:00:00,27.07,0.0,0.0,0.0,8.23,10.23
2024-04-20 16:00:00,28.32,0.0,0.0,0.0,9.29,11.29
2024-04-20 17:00:00,27.52,0.0,0.0,0.0,8.98,10.98
2024-04-20 18:00:00,27.75,0.0,0.0,0.0,9.17,11.17
2024-04-20 19:00:00,28.16,0.0,0.0,0.0,8.82,10.82
2024-04-20 20:00:00,28.05,0.0,0.0,0.0,8.91,10.91
2024-04-20 21:00:00,27.78,0.0,0.0,0.0,8.77,10.77
2024-04-20 22:00:00,27.68,0.0,0.0,0.0,8.8,10.8
2024-04-20 23:00:00,28.02,0.0,0.0,0.0,8.96,10.96
2024-04-21 00:00:00,27.88,0.0,0.0,0.0,8.9,10.9
2024-04-21 01:00:00,27.07,0.0,0.0,0.0,8.93,10.93
2024-04-21 02:00:00,27.36,0.0,0.0,0.0,8.6,10.6
2024-04-21 03:00:00,27.6,0.0,0.0,0.0,8.76,10.76
2024-04-21 04:00:00,28.23,0.0,0.0,0.0,9.09,11.09
2024-04-21 05:00:00,27.21,0.0,0.0,0.0,8.84,10.84
2024-04-21 06:00:00,26.99,0.0,0.0,0.0,8.85,10.85
2024-04-21 07:00:00,27.0,0.0,0.0,0.0,8.64,10.64
2024-04-21 08:00:00,27.36,0.0,0.0,0.0,8.27,10.27
2024-04-21 09:00:00,27.59,0.0,0.0,0.0,8.96,10.96
2024-04-21 10:00:00,27.09,0.0,0.0,0.0,8.22,10.22
2024-04-21 11:00:00,27.97,0.0,0.0,0.0,9.02,11.02
2024-04-21 12:00:00,26.72,0.0,0.0,0.0,8.44,10.44
2024-04-21 13:00:00,26.54,0.0,0.0,0.0,7.76,9.76
2024-04-21 14:00:00,26.61,0.0,0.0,0.0,8.12,10.12
2024-04-21 15:00:00,26.79,0.0,0.0,0.0,8.5,10.5
2024-04-21 16:00:00,27.28,0.0,0.0,0.0,8.16,10.16
2024-04-21 17:00:00,27.12,0.0,0.0,0.0,9.12,11.12
2024-04-21 18:00:00,26.76,0.0,0.0,0.0,8.06,10.06
2024-04-21 19:00:00,26.42,0.0,0.0,0.0,8.31,10.31
2024-04-21 20:00:00,27.14,0.0,0.0,0.0,8.3,10.3
2024-04-21 21:00:00,26.8,0.0,0.0,0.0,8.07,10.07
2024-04-21 22:00:00,25.97,0.0,0.0,0.0,7.86,9.86
2024-04-21 23:00:00,25.87,0.0,0.0,0.0,8.26,10.26
2024-04-22 00:00:00,27.02,0.0,0.0,0.0,8.08,10.08
2024-04-22 01:00:00,26.94,0.0,0.0,0.0,9.17,11.17
